sex,age_band,year,count,src
Men,55-59,2022,116,observed
Men,60-64,2022,220,observed
Men,65-69,2022,234,observed
Men,70-74,2022,227,observed
Men,75-79,2022,139,observed
Men,>=80,2022,62,observed
Women,15-19,2022,3,observed
Women,20-24,2022,2,observed
Women,25-29,2022,3,observed
Women,30-34,2022,5,observed
Women,35-39,2022,6,observed
Women,40-44,2022,9,observed
Women,45-49,2022,22,observed
Women,5-9,2022,3,observed
Women,50-54,2022,35,observed
Women,55-59,2022,56,observed
Women,60-64,2022,125,observed
Women,65-69,2022,154,observed
Women,70-74,2022,165,observed
Women,75-79,2022,110,observed
Women,>=80,2022,76,observed
Men,10-14,2023,2,observed
Men,15-19,2023,7,observed
Men,20-24,2023,6,observed
Men,25-29,2023,14,observed
Men,30-34,2023,12,observed
Men,35-39,2023,28,observed
Men,40-44,2023,36,observed
Men,45-49,2023,55,observed
Men,5-9,2023,3,observed
Men,50-54,2023,128,observed
Men,55-59,2023,160,observed
Men,60-64,2023,258,observed
Men,65-69,2023,318,observed
Men,70-74,2023,304,observed
Men,75-79,2023,195,observed
Men,>=80,2023,60,observed
Women,10-14,2023,1,observed
Women,15-19,2023,3,observed
Women,20-24,2023,3,observed
Women,25-29,2023,5,observed
Women,30-34,2023,6,observed
Women,35-39,2023,7,observed
Women,40-44,2023,10,observed
Women,45-49,2023,23,observed
Women,5-9,2023,3,observed
Women,50-54,2023,62,observed
Women,55-59,2023,91,observed
Women,60-64,2023,166,observed
Women,65-69,2023,182,observed
Women,70-74,2023,215,observed
Women,75-79,2023,167,observed
Women,>=80,2023,90,observed
U,50-54,2024,184,pop_rate
U,55-59,2024,261,pop_rate
U,60-64,2024,435,pop_rate
U,65-69,2024,539,pop_rate
U,70-74,2024,517,pop_rate
U,75-79,2024,361,pop_rate
U,>=80,2024,155,pop_rate
U,50-54,2025,176,pop_rate
U,55-59,2025,270,pop_rate
U,60-64,2025,451,pop_rate
U,65-69,2025,563,pop_rate
U,70-74,2025,531,pop_rate
U,75-79,2025,362,pop_rate
U,>=80,2025,160,pop_rate
U,50-54,2026,167,pop_rate
U,55-59,2026,276,pop_rate
U,60-64,2026,472,pop_rate
U,65-69,2026,580,pop_rate
U,70-74,2026,571,pop_rate
U,75-79,2026,346,pop_rate
U,>=80,2026,164,pop_rate
U,50-54,2027,155,pop_rate
U,55-59,2027,278,pop_rate
U,60-64,2027,502,pop_rate
U,65-69,2027,587,pop_rate
U,70-74,2027,649,pop_rate
U,75-79,2027,318,pop_rate
U,>=80,2027,169,pop_rate
U,50-54,2028,145,pop_rate
U,55-59,2028,276,pop_rate
U,60-64,2028,528,pop_rate
U,65-69,2028,591,pop_rate
U,70-74,2028,736,pop_rate
U,75-79,2028,302,pop_rate
U,>=80,2028,172,pop_rate
U,50-54,2029,139,pop_rate
U,55-59,2029,267,pop_rate
U,60-64,2029,549,pop_rate
U,65-69,2029,607,pop_rate
U,70-74,2029,795,pop_rate
U,75-79,2029,302,pop_rate
U,>=80,2029,174,pop_rate
U,50-54,2030,136,pop_rate
U,55-59,2030,256,pop_rate
U,60-64,2030,568,pop_rate
U,65-69,2030,630,pop_rate
U,70-74,2030,828,pop_rate
U,75-79,2030,313,pop_rate
U,>=80,2030,176,pop_rate
U,50-54,2031,136,pop_rate
U,55-59,2031,242,pop_rate
U,60-64,2031,582,pop_rate
U,65-69,2031,660,pop_rate
U,70-74,2031,854,pop_rate
U,75-79,2031,338,pop_rate
U,>=80,2031,174,pop_rate
U,50-54,2032,138,pop_rate
U,55-59,2032,225,pop_rate
U,60-64,2032,587,pop_rate
U,65-69,2032,702,pop_rate
U,70-74,2032,866,pop_rate
U,75-79,2032,384,pop_rate
U,>=80,2032,167,pop_rate
U,50-54,2033,140,pop_rate
U,55-59,2033,211,pop_rate
U,60-64,2033,581,pop_rate
U,65-69,2033,740,pop_rate
U,70-74,2033,873,pop_rate
U,75-79,2033,437,pop_rate
U,>=80,2033,163,pop_rate
U,50-54,2034,143,pop_rate
U,55-59,2034,203,pop_rate
U,60-64,2034,564,pop_rate
U,65-69,2034,769,pop_rate
U,70-74,2034,898,pop_rate
U,75-79,2034,471,pop_rate
U,>=80,2034,165,pop_rate
U,50-54,2035,146,pop_rate
U,55-59,2035,198,pop_rate
U,60-64,2035,540,pop_rate
U,65-69,2035,797,pop_rate
U,70-74,2035,934,pop_rate
U,75-79,2035,492,pop_rate
U,>=80,2035,170,pop_rate
U,50-54,2036,148,pop_rate
U,55-59,2036,198,pop_rate
U,60-64,2036,511,pop_rate
U,65-69,2036,816,pop_rate
U,70-74,2036,980,pop_rate
U,75-79,2036,507,pop_rate
U,>=80,2036,177,pop_rate
U,50-54,2037,150,pop_rate
U,55-59,2037,200,pop_rate
U,60-64,2037,476,pop_rate
U,65-69,2037,823,pop_rate
U,70-74,2037,1043,pop_rate
U,75-79,2037,514,pop_rate
U,>=80,2037,188,pop_rate
U,50-54,2038,151,pop_rate
U,55-59,2038,205,pop_rate
U,60-64,2038,446,pop_rate
U,65-69,2038,816,pop_rate
U,70-74,2038,1101,pop_rate
U,75-79,2038,521,pop_rate
U,>=80,2038,202,pop_rate
U,50-54,2039,153,pop_rate
U,55-59,2039,208,pop_rate
U,60-64,2039,429,pop_rate
U,65-69,2039,792,pop_rate
U,70-74,2039,1146,pop_rate
U,75-79,2039,537,pop_rate
U,>=80,2039,215,pop_rate
U,50-54,2040,155,pop_rate
U,55-59,2040,213,pop_rate
U,60-64,2040,419,pop_rate
U,65-69,2040,758,pop_rate
U,70-74,2040,1188,pop_rate
U,75-79,2040,560,pop_rate
U,>=80,2040,224,pop_rate
U,50-54,2041,157,pop_rate
U,55-59,2041,216,pop_rate
U,60-64,2041,417,pop_rate
U,65-69,2041,718,pop_rate
U,70-74,2041,1217,pop_rate
U,75-79,2041,590,pop_rate
U,>=80,2041,233,pop_rate
U,50-54,2042,160,pop_rate
U,55-59,2042,218,pop_rate
U,60-64,2042,425,pop_rate
U,65-69,2042,669,pop_rate
U,70-74,2042,1230,pop_rate
U,75-79,2042,628,pop_rate
U,>=80,2042,243,pop_rate
U,50-54,2043,162,pop_rate
U,55-59,2043,221,pop_rate
U,60-64,2043,433,pop_rate
U,65-69,2043,628,pop_rate
U,70-74,2043,1220,pop_rate
U,75-79,2043,664,pop_rate
U,>=80,2043,254,pop_rate
U,50-54,2044,163,pop_rate
U,55-59,2044,224,pop_rate
U,60-64,2044,442,pop_rate
U,65-69,2044,604,pop_rate
U,70-74,2044,1185,pop_rate
U,75-79,2044,693,pop_rate
U,>=80,2044,267,pop_rate
U,50-54,2045,164,pop_rate
U,55-59,2045,226,pop_rate
U,60-64,2045,450,pop_rate
U,65-69,2045,592,pop_rate
U,70-74,2045,1135,pop_rate
U,75-79,2045,720,pop_rate
U,>=80,2045,280,pop_rate
U,50-54,2046,164,pop_rate
U,55-59,2046,230,pop_rate
U,60-64,2046,457,pop_rate
U,65-69,2046,590,pop_rate
U,70-74,2046,1076,pop_rate
U,75-79,2046,738,pop_rate
U,>=80,2046,294,pop_rate
U,50-54,2047,164,pop_rate
U,55-59,2047,233,pop_rate
U,60-64,2047,463,pop_rate
U,65-69,2047,600,pop_rate
U,70-74,2047,1004,pop_rate
U,75-79,2047,747,pop_rate
U,>=80,2047,311,pop_rate
U,50-54,2048,163,pop_rate
U,55-59,2048,236,pop_rate
U,60-64,2048,469,pop_rate
U,65-69,2048,613,pop_rate
U,70-74,2048,943,pop_rate
U,75-79,2048,743,pop_rate
U,>=80,2048,329,pop_rate
U,50-54,2049,161,pop_rate
U,55-59,2049,239,pop_rate
U,60-64,2049,475,pop_rate
U,65-69,2049,626,pop_rate
U,70-74,2049,909,pop_rate
U,75-79,2049,722,pop_rate
U,>=80,2049,346,pop_rate
U,50-54,2050,160,pop_rate
U,55-59,2050,240,pop_rate
U,60-64,2050,481,pop_rate
U,65-69,2050,638,pop_rate
U,70-74,2050,891,pop_rate
U,75-79,2050,693,pop_rate
U,>=80,2050,361,pop_rate
