sex,age_band,year,count,src
Men,55-59,2022,116,observed
Men,60-64,2022,220,observed
Men,65-69,2022,234,observed
Men,70-74,2022,227,observed
Men,75-79,2022,139,observed
Men,>=80,2022,62,observed
Women,15-19,2022,3,observed
Women,20-24,2022,2,observed
Women,25-29,2022,3,observed
Women,30-34,2022,5,observed
Women,35-39,2022,6,observed
Women,40-44,2022,9,observed
Women,45-49,2022,22,observed
Women,5-9,2022,3,observed
Women,50-54,2022,35,observed
Women,55-59,2022,56,observed
Women,60-64,2022,125,observed
Women,65-69,2022,154,observed
Women,70-74,2022,165,observed
Women,75-79,2022,110,observed
Women,>=80,2022,76,observed
Men,10-14,2023,2,observed
Men,15-19,2023,7,observed
Men,20-24,2023,6,observed
Men,25-29,2023,14,observed
Men,30-34,2023,12,observed
Men,35-39,2023,28,observed
Men,40-44,2023,36,observed
Men,45-49,2023,55,observed
Men,5-9,2023,3,observed
Men,50-54,2023,128,observed
Men,55-59,2023,160,observed
Men,60-64,2023,258,observed
Men,65-69,2023,318,observed
Men,70-74,2023,304,observed
Men,75-79,2023,195,observed
Men,>=80,2023,60,observed
Women,10-14,2023,1,observed
Women,15-19,2023,3,observed
Women,20-24,2023,3,observed
Women,25-29,2023,5,observed
Women,30-34,2023,6,observed
Women,35-39,2023,7,observed
Women,40-44,2023,10,observed
Women,45-49,2023,23,observed
Women,5-9,2023,3,observed
Women,50-54,2023,62,observed
Women,55-59,2023,91,observed
Women,60-64,2023,166,observed
Women,65-69,2023,182,observed
Women,70-74,2023,215,observed
Women,75-79,2023,167,observed
Women,>=80,2023,90,observed
U,50-54,2024,190,pop_rate
U,55-59,2024,251,pop_rate
U,60-64,2024,424,pop_rate
U,65-69,2024,500,pop_rate
U,70-74,2024,519,pop_rate
U,75-79,2024,362,pop_rate
U,>=80,2024,150,pop_rate
U,50-54,2025,190,pop_rate
U,55-59,2025,251,pop_rate
U,60-64,2025,424,pop_rate
U,65-69,2025,500,pop_rate
U,70-74,2025,519,pop_rate
U,75-79,2025,362,pop_rate
U,>=80,2025,150,pop_rate
U,50-54,2026,189,pop_rate
U,55-59,2026,249,pop_rate
U,60-64,2026,421,pop_rate
U,65-69,2026,510,pop_rate
U,70-74,2026,560,pop_rate
U,75-79,2026,379,pop_rate
U,>=80,2026,158,pop_rate
U,50-54,2027,188,pop_rate
U,55-59,2027,248,pop_rate
U,60-64,2027,419,pop_rate
U,65-69,2027,519,pop_rate
U,70-74,2027,601,pop_rate
U,75-79,2027,395,pop_rate
U,>=80,2027,166,pop_rate
U,50-54,2028,187,pop_rate
U,55-59,2028,246,pop_rate
U,60-64,2028,416,pop_rate
U,65-69,2028,529,pop_rate
U,70-74,2028,642,pop_rate
U,75-79,2028,412,pop_rate
U,>=80,2028,174,pop_rate
U,50-54,2029,185,pop_rate
U,55-59,2029,245,pop_rate
U,60-64,2029,414,pop_rate
U,65-69,2029,539,pop_rate
U,70-74,2029,683,pop_rate
U,75-79,2029,429,pop_rate
U,>=80,2029,182,pop_rate
U,50-54,2030,184,pop_rate
U,55-59,2030,243,pop_rate
U,60-64,2030,411,pop_rate
U,65-69,2030,549,pop_rate
U,70-74,2030,724,pop_rate
U,75-79,2030,446,pop_rate
U,>=80,2030,190,pop_rate
U,50-54,2031,182,pop_rate
U,55-59,2031,240,pop_rate
U,60-64,2031,406,pop_rate
U,65-69,2031,551,pop_rate
U,70-74,2031,734,pop_rate
U,75-79,2031,476,pop_rate
U,>=80,2031,202,pop_rate
U,50-54,2032,180,pop_rate
U,55-59,2032,237,pop_rate
U,60-64,2032,401,pop_rate
U,65-69,2032,553,pop_rate
U,70-74,2032,743,pop_rate
U,75-79,2032,506,pop_rate
U,>=80,2032,215,pop_rate
U,50-54,2033,178,pop_rate
U,55-59,2033,234,pop_rate
U,60-64,2033,396,pop_rate
U,65-69,2033,555,pop_rate
U,70-74,2033,753,pop_rate
U,75-79,2033,536,pop_rate
U,>=80,2033,227,pop_rate
U,50-54,2034,175,pop_rate
U,55-59,2034,232,pop_rate
U,60-64,2034,391,pop_rate
U,65-69,2034,556,pop_rate
U,70-74,2034,762,pop_rate
U,75-79,2034,567,pop_rate
U,>=80,2034,240,pop_rate
U,50-54,2035,173,pop_rate
U,55-59,2035,229,pop_rate
U,60-64,2035,386,pop_rate
U,65-69,2035,559,pop_rate
U,70-74,2035,771,pop_rate
U,75-79,2035,597,pop_rate
U,>=80,2035,252,pop_rate
